Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label
10.152.152.11-10.152.152.10-36059-53-17,10.152.152.11,36059,10.152.152.10,53,17,24/07/15 16:47,332462,1,1,37,53,37,37,37,0,53,53,53,0,270.70763,6.01572511,332462,0,332462,332462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.00786255,3.00786255,37,53,42.3333333,9.23760431,85.3333333,0,0,0,0,0,0,0,0,1,63.5,37,53,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.112.169-45235-443-6,10.152.152.11,45235,173.194.112.169,443,6,24/07/15 16:31,255,1,1,0,0,0,0,0,0,0,0,0,0,0,7843.13725,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3921.56863,3921.56863,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1398,0,20,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
216.58.217.142-10.152.152.11-443-50012-6,216.58.217.142,443,10.152.152.11,50012,6,24/07/15 16:57,26,1,1,0,0,0,0,0,0,0,0,0,0,0,76923.0769,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,38461.5385,38461.5385,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,2640,0,20,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
74.125.228.213-10.152.152.11-443-59151-6,74.125.228.213,443,10.152.152.11,59151,6,24/07/15 17:00,34,1,1,0,0,0,0,0,0,0,0,0,0,0,58823.5294,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,29411.7647,29411.7647,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,2640,0,20,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-52684-53-17,10.152.152.11,52684,10.152.152.10,53,17,24/07/15 16:51,389055,1,1,37,53,37,37,37,0,53,53,53,0,231.329761,5.14066135,389055,0,389055,389055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.57033067,2.57033067,37,53,42.3333333,9.23760431,85.3333333,0,0,0,0,0,0,0,0,1,63.5,37,53,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
216.58.216.142-10.152.152.11-443-57361-6,216.58.216.142,443,10.152.152.11,57361,6,24/07/15 16:52,47,1,1,0,0,0,0,0,0,0,0,0,0,0,42553.1915,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21276.5957,21276.5957,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8323,21142,0,20,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-3516-53-17,10.152.152.11,3516,10.152.152.10,53,17,24/07/15 17:07,280864,1,1,33,49,33,33,33,0,49,49,49,0,291.956249,7.12088413,280864,0,280864,280864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.56044206,3.56044206,33,49,38.3333333,9.23760431,85.3333333,0,0,0,0,0,0,0,0,1,57.5,33,49,0,0,0,0,0,0,0,16,0,24,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-59754-53-17,10.152.152.11,59754,10.152.152.10,53,17,24/07/15 16:49,303849,1,1,39,55,39,39,39,0,55,55,55,0,309.364191,6.58221682,303849,0,303849,303849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.29110841,3.29110841,39,55,44.3333333,9.23760431,85.3333333,0,0,0,0,0,0,0,0,1,66.5,39,55,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-53-35632-17,10.152.152.11,53,10.152.152.10,35632,17,24/07/15 17:02,5132678,2,0,98,0,49,49,49,0,0,0,0,0,19.0933466,0.38966013,5132678,0,5132678,5132678,5132678,5132678,0,5132678,5132678,0,0,0,0,0,0,0,0,0,16,0,0.38966013,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,73.5,49,0,0,0,0,0,0,0,1,49,0,0,0,0,1,8,0,0,0,0,5132678,0,5132678,5132678,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.121.5-49624-443-6,10.152.152.11,49624,173.194.121.5,443,6,24/07/15 17:09,66645042,159,173,103687,16170,1460,0,652.119497,607.202804,639,0,93.4682081,184.777665,1798.43836,4.98161589,201344.538,682204.799,6336636,8,66644649,421801.576,942922.27,6336878,43,66644622,387468.733,909004.955,6336891,8,0,0,0,0,3180,3460,2.38577387,2.59584201,0,1460,364.315315,524.082853,274662.837,0,0,0,131,332,0,0,0,1,365.412651,652.119497,93.4682081,0,0,0,0,8,6469,0,312,0,48,2640,2640,132,20,0,0,0,0,1.44E+15,21146384.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-35632-53-17,10.152.152.11,35632,10.152.152.10,53,17,24/07/15 17:01,15874223,2,2,66,98,33,33,33,0,49,49,49,0,10.3312143,0.25198084,5291407.67,389738.208,5735463,5006079,5006079,5006079,0,5006079,5006079,5132681,5132681,0,5132681,5132681,0,0,0,0,16,16,0.12599042,0.12599042,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,0,0,0,0,0,0,0,16,0,24,0,0,1,8,0,0,0,0,9.59E+14,8.30E+14,1.44E+15,5006079,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-44510-19305-17,10.152.152.11,44510,173.194.65.127,19305,17,24/07/15 16:09,1922957,3,0,336,0,112,112,112,0,0,0,0,0,174.730896,1.56009729,961478.5,928.431204,962135,960822,1922957,961478.5,928.431204,962135,960822,0,0,0,0,0,0,0,0,0,24,0,1.56009729,0,112,112,112,0,0,0,0,0,0,0,0,0,0,0,149.333333,112,0,0,0,0,0,0,0,1,112,0,0,0,0,2,8,0,0,0,0,1.44E+15,0,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-45138-53-17,10.152.152.11,45138,10.152.152.10,53,17,24/07/15 16:50,409451,1,1,33,49,33,33,33,0,49,49,49,0,200.268164,4.88458936,409451,0,409451,409451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.44229468,2.44229468,33,49,38.3333333,9.23760431,85.3333333,0,0,0,0,0,0,0,0,1,57.5,33,49,0,0,0,0,0,0,0,16,0,24,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 17:10,7345094,284,235,34066,22303,164,0,119.950704,31.0817519,716,0,94.906383,145.808327,7674.37421,70.6594089,14179.7181,12553.1594,48107,172,7344622,25952.7279,11695.8208,76719,478,7339965,31367.3718,16926.1274,71768,510,1,0,0,0,5680,4700,38.6652642,31.9941447,0,716,108.488462,101.367812,10275.4334,0,0,0,378,519,0,0,0,0,108.697495,119.950704,94.906383,0,0,0,0,378,7674,0,65,0,42,6665,6665,279,20,0,0,0,0,1.44E+15,2129073.13,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.132-41995-443-6,10.152.152.11,41995,74.125.136.132,443,6,24/07/15 16:14,320,1,1,0,0,0,0,0,0,0,0,0,0,0,6250,320,0,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3125,3125,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1248,0,20,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.214-33965-443-17,10.152.152.11,33965,74.125.228.214,443,17,24/07/15 16:52,4000914,6,0,6793,0,1350,43,1132.16667,533.580516,0,0,0,0,1697.86204,1.49965733,800182.8,664781.077,1747031,150503,4000914,800182.8,664781.077,1747031,150503,0,0,0,0,0,0,0,0,0,48,0,1.49965733,0,43,1350,1163.28571,493.999566,244035.571,0,0,0,0,0,0,0,0,0,1357.16667,1132.16667,0,0,0,0,0,4,5127,1,1132,0,0,0,0,5,8,0,0,0,0,1.44E+15,1102917.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-10.152.152.10-63348-53-17,10.152.152.11,63348,10.152.152.10,53,17,24/07/15 16:55,390166,1,1,45,61,45,45,45,0,61,61,61,0,271.679234,5.12602328,390166,0,390166,390166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.56301164,2.56301164,45,61,50.3333333,9.23760431,85.3333333,0,0,0,0,0,0,0,0,1,75.5,45,61,0,0,0,0,0,0,0,22,0,30,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
173.194.65.100-10.152.152.11-443-36563-6,173.194.65.100,443,10.152.152.11,36563,6,24/07/15 16:45,19,1,1,0,0,0,0,0,0,0,0,0,0,0,105263.158,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,52631.5789,52631.5789,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,2440,0,20,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
74.125.228.192-10.152.152.11-443-55216-6,74.125.228.192,443,10.152.152.11,55216,6,24/07/15 16:54,45,1,1,0,0,0,0,0,0,0,0,0,0,0,44444.4444,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,22222.2222,22222.2222,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1643,0,20,0,0,0,0,0,0,0,0,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.101-48031-443-17,10.152.152.11,48031,74.125.136.101,443,17,24/07/15 16:47,4001147,6,0,6793,0,1350,43,1132.16667,533.580516,0,0,0,0,1697.76317,1.49957,800229.4,664648.95,1746672,150986,4001147,800229.4,664648.95,1746672,150986,0,0,0,0,0,0,0,0,0,48,0,1.49957,0,43,1350,1163.28571,493.999566,244035.571,0,0,0,0,0,0,0,0,0,1357.16667,1132.16667,0,0,0,0,0,4,5127,1,1132,0,0,0,0,5,8,0,0,0,0,1.44E+15,1102872.25,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
